State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Bypassing,2021-11-24_21:30:06,2021-11-24_21:30:36,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:30:36,2021-11-24_21:30:40,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:30:40,2021-11-24_21:30:48,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:30:48,2021-11-24_21:30:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:30:51,2021-11-24_21:31:03,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:31:03,2021-11-24_21:31:07,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:31:07,2021-11-24_21:31:55,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:31:55,2021-11-24_21:31:58,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:31:58,2021-11-24_21:32:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:32:11,2021-11-24_21:32:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:32:16,2021-11-24_21:33:24,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:33:24,2021-11-24_21:33:27,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:33:27,2021-11-24_21:34:34,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:34:34,2021-11-24_21:34:40,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:34:40,2021-11-24_21:34:56,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:34:56,2021-11-24_21:34:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:34:59,2021-11-24_21:35:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:35:21,2021-11-24_21:35:25,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:35:25,2021-11-24_21:37:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:37:11,2021-11-24_21:37:14,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:37:14,2021-11-24_21:37:39,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:37:39,2021-11-24_21:37:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:37:41,2021-11-24_21:38:16,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:38:16,2021-11-24_21:38:20,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:38:20,2021-11-24_21:42:28,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:42:28,2021-11-24_21:42:31,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:42:31,2021-11-24_21:44:48,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:44:48,2021-11-24_21:44:53,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:44:53,2021-11-24_21:47:02,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:47:02,2021-11-24_21:47:07,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:47:07,2021-11-24_21:47:20,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:47:20,2021-11-24_21:47:23,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:47:23,2021-11-24_21:47:51,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:47:51,2021-11-24_21:47:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:47:56,2021-11-24_21:54:17,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:54:17,2021-11-24_21:54:20,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:54:20,2021-11-24_21:55:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:55:11,2021-11-24_21:55:14,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:55:14,2021-11-24_21:56:39,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:56:39,2021-11-24_21:56:44,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:56:44,2021-11-24_21:57:38,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:57:38,2021-11-24_21:57:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:57:41,2021-11-24_21:58:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:58:18,2021-11-24_21:58:21,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:58:21,2021-11-24_21:59:45,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_21:59:45,2021-11-24_21:59:50,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_21:59:50,2021-11-24_22:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:00:00,2021-11-24_22:01:03,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:01:03,2021-11-24_22:01:06,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:01:06,2021-11-24_22:01:35,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:01:35,2021-11-24_22:01:39,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:01:39,2021-11-24_22:03:56,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:03:56,2021-11-24_22:03:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:03:59,2021-11-24_22:06:41,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:06:41,2021-11-24_22:06:46,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:06:46,2021-11-24_22:12:59,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:12:59,2021-11-24_22:13:03,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:13:03,2021-11-24_22:13:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:13:21,2021-11-24_22:13:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:13:24,2021-11-24_22:13:26,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:13:26,2021-11-24_22:13:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:13:29,2021-11-24_22:15:12,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:15:12,2021-11-24_22:15:15,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:15:15,2021-11-24_22:16:08,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:16:08,2021-11-24_22:16:12,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:16:12,2021-11-24_22:19:28,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:19:28,2021-11-24_22:19:31,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:19:31,2021-11-24_22:20:25,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:20:25,2021-11-24_22:20:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:20:29,2021-11-24_22:23:33,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:23:33,2021-11-24_22:23:38,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:23:38,2021-11-24_22:24:27,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:24:27,2021-11-24_22:24:30,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:24:30,2021-11-24_22:24:32,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:24:32,2021-11-24_22:24:35,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:24:35,2021-11-24_22:24:53,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:24:53,2021-11-24_22:24:57,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:24:57,2021-11-24_22:29:26,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:29:26,2021-11-24_22:29:30,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:29:30,2021-11-24_22:30:13,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:30:13,2021-11-24_22:30:17,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:30:17,2021-11-24_22:30:19,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:30:19,2021-11-24_22:30:23,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:30:23,2021-11-24_22:30:37,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:30:37,2021-11-24_22:30:42,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:30:42,2021-11-24_22:30:55,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:30:55,2021-11-24_22:30:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:30:59,2021-11-24_22:32:58,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:32:58,2021-11-24_22:33:04,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:33:04,2021-11-24_22:33:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:33:18,2021-11-24_22:33:25,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:33:25,2021-11-24_22:34:27,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:34:27,2021-11-24_22:34:30,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:34:30,2021-11-24_22:36:11,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:36:11,2021-11-24_22:36:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:36:16,2021-11-24_22:36:31,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:36:31,2021-11-24_22:36:38,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:36:38,2021-11-24_22:37:58,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:37:58,2021-11-24_22:38:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:38:00,2021-11-24_22:39:29,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:39:29,2021-11-24_22:39:35,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:39:35,2021-11-24_22:41:54,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:41:54,2021-11-24_22:41:57,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:41:57,2021-11-24_22:42:50,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:42:50,2021-11-24_22:42:54,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:42:54,2021-11-24_22:43:57,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:43:57,2021-11-24_22:44:01,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:44:01,2021-11-24_22:46:39,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:46:39,2021-11-24_22:46:43,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:46:43,2021-11-24_22:47:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:47:00,2021-11-24_22:47:02,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:47:02,2021-11-24_22:47:34,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:47:34,2021-11-24_22:47:38,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:47:38,2021-11-24_22:48:27,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:48:27,2021-11-24_22:48:32,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:48:32,2021-11-24_22:48:38,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:48:38,2021-11-24_22:48:42,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:48:42,2021-11-24_22:48:55,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:48:55,2021-11-24_22:49:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:49:00,2021-11-24_22:50:44,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:50:44,2021-11-24_22:50:47,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:50:47,2021-11-24_22:50:51,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:50:51,2021-11-24_22:50:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:50:56,2021-11-24_22:51:09,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:51:09,2021-11-24_22:51:12,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:51:12,2021-11-24_22:51:38,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2021-11-24_22:51:38,2021-11-24_22:51:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2021-11-24_22:51:41,2021-11-24_22:55:04,F32,11,0,0,0,0,0,0,0,0,0,0
