State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-02-04_02:00:00,2022-02-04_03:00:00,F32,11,27639,27976,246,15,1,9,237,15,4,56
Running,2022-02-04_03:00:00,2022-02-04_04:00:00,F32,11,27564,27943,234,10,0,3,277,28,6,55
Running,2022-02-04_04:00:00,2022-02-04_05:00:00,F32,11,27554,27983,232,13,0,5,337,19,2,53
Running,2022-02-04_05:00:00,2022-02-04_06:00:00,F32,11,27575,27968,231,12,0,5,276,30,4,66
Running,2022-02-04_06:00:00,2022-02-04_07:00:00,F32,11,27618,27954,227,9,0,2,254,10,1,60
Running,2022-02-04_07:00:00,2022-02-04_08:00:00,F32,11,27629,27966,251,18,0,10,243,14,2,50
Running,2022-02-04_08:00:00,2022-02-04_09:00:00,F32,11,27669,27942,239,12,1,8,173,14,1,64
Running,2022-02-04_09:00:00,2022-02-04_09:56:49,F32,11,26310,26517,228,9,8,0,111,14,2,63
Running,2022-02-04_10:06:41,2022-02-04_11:00:00,F32,11,24483,24690,227,7,9,4,113,9,7,58
Running,2022-02-04_11:00:00,2022-02-04_12:00:00,F32,11,27804,28049,182,16,1,8,146,18,5,51
Running,2022-02-04_12:00:00,2022-02-04_13:00:00,F32,11,27769,28053,163,11,0,9,188,19,4,53
Running,2022-02-04_13:00:00,2022-02-04_14:00:00,F32,11,27709,27972,221,8,0,12,167,11,5,60
Running,2022-02-04_14:00:00,2022-02-04_15:00:00,F32,11,27604,28017,215,8,0,8,329,11,3,54
Running,2022-02-04_15:00:00,2022-02-04_15:24:54,F32,11,11426,11610,86,6,0,4,144,4,3,23
Running,2022-02-04_15:25:42,2022-02-04_15:47:35,F32,11,9902,10072,94,14,15,2,103,23,0,13
Running,2022-02-04_15:47:59,2022-02-04_16:00:00,F32,11,5377,5432,49,1,0,0,39,9,1,5
Running,2022-02-04_16:00:00,2022-02-04_16:48:14,F32,11,22339,22539,178,6,0,3,127,22,2,40
Running,2022-02-04_16:52:27,2022-02-04_17:00:00,F32,11,3332,3372,28,3,5,1,21,5,0,5
Running,2022-02-04_17:00:00,2022-02-04_18:00:00,F32,11,27699,27957,247,5,0,7,168,48,2,28
Running,2022-02-04_18:00:00,2022-02-04_19:00:00,F32,11,27805,28005,227,1,0,4,135,24,1,35
Running,2022-02-04_19:00:00,2022-02-04_20:00:00,F32,11,27796,27985,231,4,0,4,127,14,4,36
Running,2022-02-04_20:00:00,2022-02-04_21:00:00,F32,11,27761,27954,238,5,0,4,132,17,1,34
Running,2022-02-04_21:00:00,2022-02-04_22:00:00,F32,11,27812,27996,235,3,0,4,129,13,1,34
Running,2022-02-04_22:00:00,2022-02-04_23:00:00,F32,11,27699,27945,247,4,0,2,153,42,1,44
Running,2022-02-04_23:00:00,2022-02-05_00:00:00,F32,11,27707,27928,225,6,0,5,135,29,4,42
Running,2022-02-05_00:00:00,2022-02-05_01:00:00,F32,11,27794,27986,245,2,0,7,127,22,6,28
Running,2022-02-05_01:00:00,2022-02-05_02:00:00,F32,11,27760,27966,227,6,0,8,117,21,5,49
Running,2022-02-05_02:00:00,2022-02-05_03:00:00,F32,11,27793,27960,232,9,1,4,92,20,2,39
Running,2022-02-05_03:00:00,2022-02-05_04:00:00,F32,11,27837,27988,228,9,0,3,86,18,6,29
Running,2022-02-05_04:00:00,2022-02-05_05:00:00,F32,11,27837,27964,228,7,0,2,64,18,1,35
Running,2022-02-05_05:00:00,2022-02-05_06:00:00,F32,11,27767,27939,253,7,0,6,76,42,3,38
Running,2022-02-05_06:00:00,2022-02-05_07:00:00,F32,11,27828,27989,243,3,0,5,84,32,3,34
Running,2022-02-05_07:00:00,2022-02-05_08:00:00,F32,11,27793,27960,232,9,0,3,80,35,1,39
Running,2022-02-05_08:00:00,2022-02-05_09:00:00,F32,11,27827,27988,244,3,0,4,94,18,4,38
Running,2022-02-05_09:00:00,2022-02-05_10:00:00,F32,11,27769,27966,225,4,1,6,122,24,4,36
Running,2022-02-05_10:00:00,2022-02-05_11:00:00,F32,11,27797,27990,227,12,1,5,100,33,6,36
Running,2022-02-05_11:00:00,2022-02-05_12:00:00,F32,11,27803,27991,241,5,0,4,87,49,5,38
Running,2022-02-05_12:00:00,2022-02-05_13:00:00,F32,11,27606,27783,249,8,0,2,98,31,4,34
Running,2022-02-05_13:00:00,2022-02-05_14:00:00,F32,11,27786,27985,245,13,0,3,89,37,5,52
Running,2022-02-05_14:00:00,2022-02-05_15:00:00,F32,11,27760,27942,237,6,0,5,93,20,3,55
Running,2022-02-05_15:00:00,2022-02-05_16:00:00,F32,11,27812,27976,245,4,0,2,89,27,1,41
Running,2022-02-05_16:00:00,2022-02-05_17:00:00,F32,11,27802,27980,227,5,0,3,97,34,1,38
Running,2022-02-05_17:00:00,2022-02-05_18:00:00,F32,11,27764,27972,231,3,0,3,102,42,4,54
Running,2022-02-05_18:00:00,2022-02-05_19:00:00,F32,11,27783,27944,238,3,0,6,87,28,0,37
Running,2022-02-05_19:00:00,2022-02-05_20:00:00,F32,11,27800,27966,242,6,0,3,80,32,2,43
Running,2022-02-05_20:00:00,2022-02-05_21:00:00,F32,11,27733,27933,249,11,0,1,97,37,3,51
Running,2022-02-05_21:00:00,2022-02-05_22:00:00,F32,11,27775,27981,229,7,0,3,112,31,5,48
Running,2022-02-05_22:00:00,2022-02-05_23:00:00,F32,11,27698,27923,251,12,0,8,113,44,1,47
Running,2022-02-05_23:00:00,2022-02-06_00:00:00,F32,11,27785,27988,230,9,0,4,97,53,5,35
Running,2022-02-06_00:00:00,2022-02-06_01:00:00,F32,11,27696,27932,240,6,1,5,119,51,1,53
Running,2022-02-06_01:00:00,2022-02-06_02:00:00,F32,11,27781,27969,237,8,0,1,101,35,3,40
Running,2022-02-06_02:00:00,2022-02-06_03:00:00,F32,11,27773,27990,236,12,0,2,115,44,4,40
Running,2022-02-06_03:00:00,2022-02-06_04:00:00,F32,11,27736,27934,252,14,1,2,113,30,2,36
Running,2022-02-06_04:00:00,2022-02-06_05:00:00,F32,11,27784,27980,245,19,1,2,110,31,0,33
Running,2022-02-06_05:00:00,2022-02-06_06:00:00,F32,11,27683,27941,244,29,0,5,163,18,3,40
Running,2022-02-06_06:00:00,2022-02-06_07:00:00,F32,11,27694,27967,254,33,3,7,174,30,4,22
Running,2022-02-06_07:00:00,2022-02-06_08:00:00,F32,11,27680,27949,231,23,2,3,189,33,2,17
Running,2022-02-06_08:00:00,2022-02-06_09:00:00,F32,11,27678,27967,238,21,0,9,192,34,1,32
Running,2022-02-06_09:00:00,2022-02-06_10:00:00,F32,11,27715,27985,239,38,2,2,183,14,2,29
Running,2022-02-06_10:00:00,2022-02-06_11:00:00,F32,11,27581,27926,253,35,2,3,232,31,2,40
Running,2022-02-06_11:00:00,2022-02-06_11:43:31,F32,11,19709,19960,166,25,2,5,150,40,0,29
Bypassing,2022-02-06_11:43:31,2022-02-06_11:45:19,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-06_11:45:19,2022-02-06_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-06_12:00:00,2022-02-06_12:08:03,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-06_12:08:03,2022-02-06_12:59:06,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-06_12:59:06,2022-02-06_13:00:00,F32,11,226,254,3,1,0,1,5,21,0,0
Running,2022-02-06_13:00:00,2022-02-06_14:00:00,F32,11,27138,27519,248,17,0,1,299,28,5,31
Running,2022-02-06_14:00:00,2022-02-06_15:00:00,F32,11,27409,27772,265,5,0,6,304,12,4,32
Running,2022-02-06_15:00:00,2022-02-06_16:00:00,F32,11,27574,27945,247,8,0,6,278,34,2,43
Running,2022-02-06_16:00:00,2022-02-06_17:00:00,F32,11,27631,27941,249,5,0,4,231,25,2,43
Running,2022-02-06_17:00:00,2022-02-06_18:00:00,F32,11,27633,27955,241,3,0,6,244,28,0,41
Running,2022-02-06_18:00:00,2022-02-06_19:00:00,F32,11,27606,27941,255,19,1,4,199,41,1,70
Running,2022-02-06_19:00:00,2022-02-06_20:00:00,F32,11,27586,27927,268,8,0,5,231,35,1,61
Running,2022-02-06_20:00:00,2022-02-06_21:00:00,F32,11,27638,27982,251,4,0,6,227,34,4,69
Running,2022-02-06_21:00:00,2022-02-06_22:00:00,F32,11,27577,27933,262,6,0,5,256,39,3,47
Running,2022-02-06_22:00:00,2022-02-06_23:00:00,F32,11,27565,27934,262,9,1,8,273,28,1,49
Running,2022-02-06_23:00:00,2022-02-07_00:00:00,F32,11,27648,27958,237,3,0,8,223,23,1,52
Running,2022-02-07_00:00:00,2022-02-07_01:00:00,F32,11,27667,27954,238,5,1,7,199,32,2,41
Running,2022-02-07_01:00:00,2022-02-07_02:00:00,F32,11,27618,27944,251,11,0,7,222,33,0,53
Running,2022-02-07_02:00:00,2022-02-07_03:00:00,F32,11,27602,27926,270,8,1,6,244,28,2,35
Running,2022-02-07_03:00:00,2022-02-07_04:00:00,F32,11,27584,27922,272,10,1,5,247,29,0,46
Running,2022-02-07_04:00:00,2022-02-07_05:00:00,F32,11,27684,27990,245,6,0,11,200,44,1,44
Running,2022-02-07_05:00:00,2022-02-07_06:00:00,F32,11,27595,27932,266,6,0,4,232,52,2,41
Running,2022-02-07_06:00:00,2022-02-07_07:00:00,F32,11,27591,27949,244,8,1,6,252,41,1,49
Running,2022-02-07_07:00:00,2022-02-07_08:00:00,F32,11,27525,27938,252,16,0,9,292,40,3,53
Running,2022-02-07_08:00:00,2022-02-07_09:00:00,F32,11,27574,27944,249,21,1,9,252,27,4,56
Running,2022-02-07_09:00:00,2022-02-07_10:00:00,F32,11,27475,27927,263,15,0,6,329,35,1,66
Running,2022-02-07_10:00:00,2022-02-07_11:00:00,F32,11,27243,27789,279,14,0,10,433,27,3,59
Running,2022-02-07_11:00:00,2022-02-07_12:00:00,F32,11,27658,27955,241,10,0,9,155,59,3,61
Running,2022-02-07_12:00:00,2022-02-07_13:00:00,F32,11,27679,27939,264,11,4,11,155,33,2,44
Running,2022-02-07_13:00:00,2022-02-07_14:00:00,F32,11,27689,27951,245,13,3,5,138,45,2,56
Running,2022-02-07_14:00:00,2022-02-07_15:00:00,F32,11,27681,27957,240,15,8,8,149,37,1,58
Running,2022-02-07_15:00:00,2022-02-07_16:00:00,F32,11,27771,27968,236,7,1,6,120,30,2,31
Running,2022-02-07_16:00:00,2022-02-07_17:00:00,F32,11,27762,28016,233,17,1,14,164,29,4,25
Running,2022-02-07_17:00:00,2022-02-07_18:00:00,F32,11,27724,27950,258,10,3,8,162,19,0,24
Running,2022-02-07_18:00:00,2022-02-07_19:00:00,F32,11,27687,27956,251,12,0,6,185,39,4,23
Running,2022-02-07_19:00:00,2022-02-07_20:00:00,F32,11,27703,27973,236,11,0,10,196,24,4,25
Running,2022-02-07_20:00:00,2022-02-07_21:00:00,F32,11,27630,27955,253,6,2,7,227,35,7,41
Running,2022-02-07_21:00:00,2022-02-07_22:00:00,F32,11,27686,27973,234,8,0,6,171,53,2,47
Running,2022-02-07_22:00:00,2022-02-07_23:00:00,F32,11,27700,27968,237,13,0,9,161,52,0,33
Running,2022-02-07_23:00:00,2022-02-08_00:00:00,F32,11,27541,27969,239,26,0,13,261,91,2,35
Running,2022-02-08_00:00:00,2022-02-08_01:00:00,F32,11,27526,27955,252,20,0,10,285,79,1,34
